,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
21,1.819e-12,1.819e-12,2.27375e-12,2.95587e-12,2.7285e-12,2.04638e-12,2.7285e-12,2.95587e-12,2.95587e-12,2.7285e-12,2.95587e-12,2.95587e-12,2.95587e-12,3.18325e-12,4.09275e-12,3.63801e-12,3.86538e-12,2.95587e-12,2.95587e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.41062e-12,2.7285e-12,3.18325e-12,3.86538e-12,2.95587e-12,3.41062e-12,3.18325e-12,3.86538e-12,3.41062e-12,2.95587e-12,3.18325e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.41062e-12,4.32013e-12,4.32013e-12,3.41062e-12,5.22962e-12,4.32013e-12,4.32013e-12,5.22962e-12,5.68437e-12,4.77487e-12,5.00225e-12,4.09275e-12,5.457e-12,5.91174e-12,4.32013e-12,2.27375e-12,4.54751e-13,5.18643e-10,6.60297e-10,4.41107e-10,5.72758e-10,6.82579e-10,8.70617e-10,8.05134e-10,1.09822e-09,1.3306e-09,1.30263e-09
22,2.7285e-12,2.7285e-12,2.7285e-12,3.18325e-12,2.04638e-12,1.819e-12,2.95587e-12,2.95587e-12,3.86538e-12,2.95587e-12,2.95587e-12,3.63801e-12,2.95587e-12,2.95587e-12,3.63801e-12,3.41062e-12,2.27375e-12,3.63801e-12,2.95587e-12,3.63801e-12,3.86538e-12,2.95587e-12,3.63801e-12,3.18325e-12,2.95587e-12,3.86538e-12,3.41062e-12,2.95587e-12,3.41062e-12,3.63801e-12,3.41062e-12,3.18325e-12,3.86538e-12,3.63801e-12,3.63801e-12,3.18325e-12,3.41062e-12,4.32013e-12,3.86538e-12,4.09275e-12,3.86538e-12,4.77487e-12,4.32013e-12,4.77487e-12,5.68437e-12,5.00225e-12,4.77487e-12,5.00225e-12,4.77487e-12,5.22962e-12,4.5475e-12,5.22962e-12,5.00225e-12,2.95587e-12,9.09502e-13,5.16597e-10,6.4529e-10,4.41334e-10,5.54341e-10,6.78032e-10,8.57884e-10,7.98767e-10,1.0864e-09,1.32855e-09,1.28126e-09
23,2.50112e-12,2.04638e-12,2.27375e-12,2.27375e-12,2.04638e-12,2.95587e-12,2.7285e-12,3.18325e-12,2.95587e-12,3.63801e-12,2.95587e-12,3.18325e-12,3.18325e-12,2.95587e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.5475e-12,3.41062e-12,3.63801e-12,2.95587e-12,3.63801e-12,3.18325e-12,2.95587e-12,2.95587e-12,3.63801e-12,4.09275e-12,3.63801e-12,4.32013e-12,4.32013e-12,3.63801e-12,4.77487e-12,3.86538e-12,3.63801e-12,3.41062e-12,3.41062e-12,3.63801e-12,4.5475e-12,3.86538e-12,3.63801e-12,4.32013e-12,4.77487e-12,5.22962e-12,5.00225e-12,5.00225e-12,5.00225e-12,4.5475e-12,5.00225e-12,4.77487e-12,5.22962e-12,3.63801e-12,3.41062e-12,1.36425e-12,5.13413e-10,6.56431e-10,4.34968e-10,5.66619e-10,6.67345e-10,8.66752e-10,7.8899e-10,1.09527e-09,1.33196e-09,1.23897e-09
24,2.95587e-12,2.04638e-12,2.95587e-12,2.27375e-12,2.27375e-12,2.27375e-12,2.95587e-12,2.95587e-12,2.50112e-12,2.95587e-12,4.32013e-12,2.95587e-12,3.86538e-12,2.95587e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.18325e-12,2.95587e-12,3.18325e-12,3.63801e-12,3.63801e-12,3.18325e-12,4.09275e-12,2.95587e-12,3.63801e-12,3.41062e-12,3.63801e-12,4.09275e-12,3.41062e-12,4.09275e-12,4.09275e-12,3.63801e-12,4.09275e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.86538e-12,4.09275e-12,4.77487e-12,3.86538e-12,4.32013e-12,4.77487e-12,5.22962e-12,5.457e-12,5.22962e-12,3.86538e-12,5.00225e-12,5.00225e-12,5.22962e-12,5.91174e-12,4.77487e-12,3.63801e-12,3.18325e-12,2.27375e-12,5.54341e-10,6.16868e-10,4.78625e-10,5.33877e-10,7.11228e-10,8.19231e-10,8.24915e-10,1.05729e-09,1.33083e-09,1.27876e-09
25,2.27375e-12,9.09502e-13,2.95587e-12,2.27375e-12,3.41062e-12,2.7285e-12,2.7285e-12,2.95587e-12,3.18325e-12,3.18325e-12,4.32013e-12,2.95587e-12,3.18325e-12,3.63801e-12,3.63801e-12,4.09275e-12,3.63801e-12,4.32013e-12,3.41062e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.09275e-12,4.09275e-12,3.18325e-12,3.41062e-12,3.86538e-12,3.86538e-12,3.86538e-12,3.86538e-12,3.63801e-12,3.63801e-12,3.86538e-12,4.09275e-12,3.86538e-12,4.32013e-12,3.86538e-12,4.32013e-12,3.41062e-12,4.32013e-12,4.32013e-12,4.09275e-12,4.32013e-12,5.457e-12,4.77487e-12,5.457e-12,4.5475e-12,5.457e-12,4.5475e-12,5.00225e-12,5.22962e-12,5.68437e-12,4.32013e-12,2.7285e-12,2.27375e-13,5.87537e-10,6.07091e-10,5.01135e-10,5.1887e-10,7.37376e-10,8.0809e-10,8.5311e-10,1.04479e-09,1.33378e-09,1.31809e-09
26,2.50112e-12,1.819e-12,1.59162e-12,2.95587e-12,1.819e-12,2.04638e-12,2.50112e-12,2.95587e-12,2.7285e-12,2.95587e-12,3.18325e-12,3.63801e-12,2.95587e-12,3.18325e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.41062e-12,2.95587e-12,3.41062e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.18325e-12,3.63801e-12,3.41062e-12,3.86538e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.63801e-12,4.5475e-12,2.95587e-12,4.32013e-12,3.63801e-12,3.86538e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.63801e-12,3.63801e-12,5.22962e-12,5.22962e-12,4.77487e-12,5.22962e-12,5.68437e-12,4.77487e-12,5.457e-12,4.77487e-12,4.77487e-12,3.41062e-12,2.95587e-12,6.82124e-13,6.05045e-10,6.12548e-10,5.28193e-10,5.23873e-10,7.66935e-10,8.1241e-10,8.77439e-10,1.04615e-09,1.33151e-09,1.39654e-09
27,2.7285e-12,2.95587e-12,2.27375e-12,2.95587e-12,2.7285e-12,2.27375e-12,2.27375e-12,2.50112e-12,2.95587e-12,3.41062e-12,2.95587e-12,3.18325e-12,3.63801e-12,2.7285e-12,2.95587e-12,4.09275e-12,3.63801e-12,2.7285e-12,4.09275e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.18325e-12,4.5475e-12,3.86538e-12,4.09275e-12,4.09275e-12,3.41062e-12,3.63801e-12,4.09275e-12,3.86538e-12,4.32013e-12,3.86538e-12,3.41062e-12,4.32013e-12,3.86538e-12,3.86538e-12,4.32013e-12,4.77487e-12,4.5475e-12,4.32013e-12,4.77487e-12,5.22962e-12,4.77487e-12,4.77487e-12,5.457e-12,5.457e-12,5.457e-12,5.00225e-12,3.86538e-12,2.50112e-12,6.82124e-13,6.1755e-10,6.28919e-10,5.37742e-10,5.39334e-10,7.78986e-10,8.29235e-10,9.0245e-10,1.05707e-09,1.33378e-09,1.47703e-09
28,2.27375e-12,1.819e-12,1.59162e-12,2.27375e-12,2.7285e-12,3.18325e-12,2.27375e-12,2.95587e-12,2.50112e-12,2.95587e-12,4.09275e-12,3.18325e-12,3.41062e-12,3.63801e-12,3.18325e-12,4.09275e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.32013e-12,2.95587e-12,4.32013e-12,3.41062e-12,4.09275e-12,2.7285e-12,2.95587e-12,2.7285e-12,4.09275e-12,3.86538e-12,4.32013e-12,4.09275e-12,2.95587e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.09275e-12,4.09275e-12,4.5475e-12,4.77487e-12,5.00225e-12,4.77487e-12,4.32013e-12,5.457e-12,5.00225e-12,5.00225e-12,4.5475e-12,4.77487e-12,3.86538e-12,1.59162e-12,1.13688e-12,6.24599e-10,6.45745e-10,5.4229e-10,5.57296e-10,7.93083e-10,8.41286e-10,9.11317e-10,1.06525e-09,1.32696e-09,1.48794e-09
29,1.59162e-12,2.7285e-12,2.04638e-12,1.819e-12,2.7285e-12,2.27375e-12,2.7285e-12,2.95587e-12,3.63801e-12,2.95587e-12,2.95587e-12,3.41062e-12,3.41062e-12,3.63801e-12,2.7285e-12,3.63801e-12,3.63801e-12,4.32013e-12,2.95587e-12,3.18325e-12,4.09275e-12,4.09275e-12,3.63801e-12,3.63801e-12,4.09275e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.41062e-12,4.32013e-12,4.5475e-12,4.5475e-12,3.63801e-12,4.09275e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.5475e-12,4.32013e-12,5.22962e-12,5.457e-12,4.77487e-12,4.77487e-12,3.86538e-12,4.77487e-12,4.32013e-12,5.22962e-12,3.18325e-12,3.63801e-12,0.0,6.82124e-13,6.76213e-10,6.62116e-10,5.96632e-10,5.70939e-10,8.3924e-10,8.61295e-10,9.61798e-10,1.08026e-09,1.3331e-09,1.51636e-09
30,1.819e-12,1.819e-12,2.04638e-12,2.7285e-12,2.7285e-12,2.50112e-12,2.50112e-12,2.95587e-12,2.95587e-12,2.7285e-12,3.63801e-12,3.86538e-12,2.95587e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.32013e-12,2.95587e-12,4.32013e-12,4.32013e-12,3.41062e-12,2.95587e-12,4.5475e-12,4.09275e-12,3.86538e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.41062e-12,4.32013e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.63801e-12,4.77487e-12,3.18325e-12,2.95587e-12,4.32013e-12,3.86538e-12,4.09275e-12,4.5475e-12,4.77487e-12,4.77487e-12,4.09275e-12,4.77487e-12,3.41062e-12,4.77487e-12,4.77487e-12,5.457e-12,3.18325e-12,4.5475e-12,-4.54751e-13,1.36425e-12,6.83716e-10,6.6348e-10,6.03453e-10,5.80261e-10,8.49926e-10,8.51291e-10,9.6589e-10,1.06684e-09,1.33355e-09,1.52318e-09
31,1.13688e-12,2.50112e-12,1.59162e-12,2.04638e-12,2.7285e-12,2.95587e-12,2.27375e-12,3.41062e-12,2.7285e-12,3.41062e-12,3.63801e-12,4.32013e-12,4.32013e-12,3.86538e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.63801e-12,4.77487e-12,3.18325e-12,4.32013e-12,4.32013e-12,3.63801e-12,3.41062e-12,3.86538e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.09275e-12,2.95587e-12,4.32013e-12,4.32013e-12,3.63801e-12,4.09275e-12,3.86538e-12,4.5475e-12,4.09275e-12,5.457e-12,3.41062e-12,5.22962e-12,4.32013e-12,5.22962e-12,3.63801e-12,5.457e-12,2.95587e-12,3.63801e-12,0.0,4.54751e-13,6.66436e-10,6.70301e-10,5.9163e-10,5.88901e-10,8.33101e-10,8.54929e-10,9.43153e-10,1.06844e-09,1.33037e-09,1.5084e-09
32,1.13688e-12,1.819e-12,1.819e-12,2.50112e-12,2.27375e-12,2.7285e-12,2.27375e-12,3.41062e-12,3.41062e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.18325e-12,2.7285e-12,4.32013e-12,3.63801e-12,4.09275e-12,3.41062e-12,4.09275e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.09275e-12,4.32013e-12,3.86538e-12,3.63801e-12,4.09275e-12,4.32013e-12,4.09275e-12,3.63801e-12,4.09275e-12,3.63801e-12,3.86538e-12,3.18325e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.32013e-12,3.63801e-12,4.77487e-12,4.32013e-12,5.22962e-12,4.09275e-12,4.32013e-12,2.95587e-12,4.5475e-12,3.86538e-12,5.00225e-12,3.63801e-12,3.41062e-12,4.54751e-13,9.09502e-13,6.36877e-10,6.8599e-10,5.54795e-10,5.98224e-10,7.9763e-10,8.76984e-10,9.12227e-10,1.07821e-09,1.33128e-09,1.4934e-09
33,1.819e-12,1.819e-12,1.59162e-12,1.819e-12,2.7285e-12,2.27375e-12,2.50112e-12,3.18325e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.63801e-12,3.18325e-12,3.63801e-12,3.63801e-12,2.95587e-12,3.63801e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.18325e-12,4.09275e-12,4.09275e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.09275e-12,4.09275e-12,4.32013e-12,4.32013e-12,4.32013e-12,3.18325e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.18325e-12,3.41062e-12,4.09275e-12,4.32013e-12,4.77487e-12,3.63801e-12,5.00225e-12,5.00225e-12,5.00225e-12,2.95587e-12,5.457e-12,4.32013e-12,5.00225e-12,3.63801e-12,3.63801e-12,9.09502e-13,-2.27375e-13,6.32784e-10,7.0327e-10,5.55932e-10,6.13912e-10,8.00132e-10,8.94946e-10,9.21322e-10,1.10141e-09,1.33424e-09,1.49203e-09
34,2.7285e-12,1.59162e-12,2.27375e-12,2.04638e-12,1.59162e-12,3.63801e-12,2.95587e-12,3.18325e-12,3.63801e-12,3.86538e-12,4.32013e-12,3.41062e-12,3.63801e-12,3.41062e-12,3.18325e-12,4.32013e-12,4.09275e-12,3.86538e-12,4.32013e-12,3.86538e-12,4.5475e-12,4.5475e-12,4.32013e-12,3.18325e-12,3.18325e-12,3.18325e-12,4.09275e-12,3.86538e-12,4.77487e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.5475e-12,3.63801e-12,4.32013e-12,3.63801e-12,4.09275e-12,3.86538e-12,3.86538e-12,4.09275e-12,4.32013e-12,4.09275e-12,4.09275e-12,4.77487e-12,4.09275e-12,3.86538e-12,4.09275e-12,4.32013e-12,4.09275e-12,3.86538e-12,4.32013e-12,4.09275e-12,2.50112e-12,9.09502e-13,-6.82124e-13,6.58705e-10,7.17595e-10,5.75032e-10,6.22098e-10,8.18094e-10,9.13818e-10,9.37924e-10,1.11573e-09,1.32605e-09,1.51341e-09
35,2.04638e-12,2.27375e-12,2.27375e-12,2.04638e-12,2.95587e-12,2.50112e-12,2.50112e-12,3.63801e-12,3.63801e-12,2.95587e-12,2.95587e-12,3.41062e-12,3.18325e-12,2.95587e-12,3.18325e-12,4.32013e-12,4.32013e-12,3.41062e-12,3.63801e-12,3.86538e-12,3.63801e-12,2.95587e-12,4.32013e-12,3.63801e-12,3.63801e-12,4.09275e-12,3.63801e-12,4.32013e-12,3.86538e-12,3.86538e-12,4.32013e-12,3.86538e-12,3.18325e-12,4.09275e-12,4.09275e-12,4.09275e-12,3.63801e-12,3.86538e-12,3.86538e-12,4.32013e-12,4.32013e-12,3.63801e-12,3.86538e-12,4.32013e-12,4.32013e-12,4.5475e-12,4.32013e-12,4.77487e-12,4.77487e-12,4.77487e-12,4.32013e-12,3.63801e-12,1.13688e-12,2.27375e-13,-1.59162e-12,6.48701e-10,7.22597e-10,5.67528e-10,6.30283e-10,8.12182e-10,9.14728e-10,9.27916e-10,1.12141e-09,1.31673e-09,1.53569e-09
36,2.27375e-12,2.04638e-12,1.819e-12,1.819e-12,2.27375e-12,2.95587e-12,3.18325e-12,2.95587e-12,3.41062e-12,3.41062e-12,2.95587e-12,2.95587e-12,3.86538e-12,2.7285e-12,3.41062e-12,3.41062e-12,3.63801e-12,4.5475e-12,4.32013e-12,3.86538e-12,4.32013e-12,5.00225e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.86538e-12,3.63801e-12,3.63801e-12,4.32013e-12,4.32013e-12,3.41062e-12,4.09275e-12,4.09275e-12,4.32013e-12,3.86538e-12,4.5475e-12,3.86538e-12,4.32013e-12,3.63801e-12,4.32013e-12,4.09275e-12,4.5475e-12,4.32013e-12,5.22962e-12,4.77487e-12,4.77487e-12,3.63801e-12,5.00225e-12,3.63801e-12,4.77487e-12,4.09275e-12,4.09275e-12,1.819e-12,4.54751e-13,-9.09502e-13,6.70983e-10,7.32374e-10,5.9163e-10,6.32102e-10,8.28098e-10,9.14955e-10,9.42698e-10,1.10527e-09,1.27466e-09,1.53205e-09
37,2.27375e-12,2.27375e-12,1.59162e-12,1.819e-12,2.7285e-12,2.50112e-12,2.27375e-12,3.63801e-12,3.18325e-12,3.41062e-12,2.7285e-12,3.63801e-12,3.63801e-12,4.32013e-12,2.27375e-12,3.63801e-12,3.86538e-12,3.63801e-12,2.95587e-12,4.09275e-12,4.32013e-12,4.5475e-12,3.63801e-12,2.95587e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.09275e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.86538e-12,3.63801e-12,4.09275e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.5475e-12,4.09275e-12,4.32013e-12,4.32013e-12,5.00225e-12,3.41062e-12,4.77487e-12,4.77487e-12,4.77487e-12,3.63801e-12,4.77487e-12,3.18325e-12,5.457e-12,2.95587e-12,4.32013e-12,1.36425e-12,-1.13688e-12,-1.36425e-12,7.15776e-10,7.66708e-10,6.37332e-10,6.66208e-10,8.66752e-10,9.47701e-10,9.78169e-10,1.12687e-09,1.28399e-09,1.54092e-09
38,1.819e-12,1.59162e-12,2.95587e-12,2.04638e-12,2.95587e-12,2.7285e-12,3.41062e-12,3.18325e-12,3.86538e-12,3.63801e-12,3.18325e-12,3.18325e-12,3.41062e-12,3.63801e-12,3.63801e-12,3.41062e-12,2.95587e-12,4.5475e-12,3.86538e-12,4.32013e-12,3.86538e-12,4.09275e-12,3.63801e-12,3.86538e-12,2.95587e-12,4.32013e-12,3.63801e-12,2.95587e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.86538e-12,4.32013e-12,4.77487e-12,4.5475e-12,4.09275e-12,4.09275e-12,4.77487e-12,3.86538e-12,4.77487e-12,4.5475e-12,4.77487e-12,3.63801e-12,6.13912e-12,4.09275e-12,5.00225e-12,4.32013e-12,4.32013e-12,4.09275e-12,4.32013e-12,3.86538e-12,4.09275e-12,2.27375e-12,-6.82124e-13,-6.82124e-13,7.17367e-10,7.00997e-10,6.41425e-10,6.00952e-10,8.68344e-10,8.90171e-10,9.69756e-10,1.08458e-09,1.28694e-09,1.56775e-09
39,2.04638e-12,1.36425e-12,2.95587e-12,1.819e-12,2.27375e-12,2.95587e-12,2.95587e-12,3.18325e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.86538e-12,3.86538e-12,3.18325e-12,4.09275e-12,3.41062e-12,4.5475e-12,3.63801e-12,4.09275e-12,3.63801e-12,4.77487e-12,3.63801e-12,4.5475e-12,4.32013e-12,4.32013e-12,3.63801e-12,4.32013e-12,3.41062e-12,4.32013e-12,4.32013e-12,4.09275e-12,4.77487e-12,3.63801e-12,4.32013e-12,4.32013e-12,3.63801e-12,5.22962e-12,4.09275e-12,5.457e-12,4.32013e-12,4.77487e-12,4.5475e-12,5.22962e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.77487e-12,4.09275e-12,4.09275e-12,2.27375e-12,-9.09502e-13,-9.09502e-13,7.22142e-10,6.96449e-10,6.47109e-10,6.02089e-10,8.65388e-10,8.8858e-10,9.7112e-10,1.08708e-09,1.28535e-09,1.55274e-09
40,6.82124e-13,2.95587e-12,1.59162e-12,2.27375e-12,2.50112e-12,3.63801e-12,2.7285e-12,4.09275e-12,3.18325e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.32013e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.18325e-12,4.77487e-12,4.5475e-12,4.77487e-12,3.63801e-12,3.41062e-12,4.09275e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.86538e-12,4.32013e-12,4.32013e-12,4.09275e-12,3.86538e-12,4.5475e-12,4.77487e-12,4.77487e-12,3.86538e-12,4.32013e-12,4.77487e-12,4.77487e-12,3.86538e-12,5.457e-12,4.32013e-12,4.77487e-12,5.22962e-12,4.77487e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.32013e-12,3.41062e-12,3.86538e-12,2.27375e-12,-6.82124e-13,-1.36425e-12,7.04407e-10,7.28509e-10,6.28919e-10,6.271e-10,8.44924e-10,9.11545e-10,9.4952e-10,1.09777e-09,1.28012e-09,1.51545e-09
41,1.819e-12,2.27375e-12,1.36425e-12,2.27375e-12,2.50112e-12,2.7285e-12,2.95587e-12,3.63801e-12,2.95587e-12,3.63801e-12,3.18325e-12,4.32013e-12,2.95587e-12,4.5475e-12,4.09275e-12,4.09275e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.5475e-12,4.32013e-12,3.41062e-12,3.63801e-12,4.09275e-12,4.77487e-12,3.63801e-12,3.86538e-12,3.41062e-12,4.09275e-12,4.32013e-12,4.09275e-12,4.5475e-12,5.00225e-12,4.77487e-12,4.32013e-12,4.09275e-12,4.5475e-12,4.32013e-12,4.32013e-12,3.63801e-12,5.22962e-12,4.5475e-12,5.457e-12,4.77487e-12,4.32013e-12,4.09275e-12,4.77487e-12,4.5475e-12,3.63801e-12,2.27375e-12,-4.54751e-13,-2.04638e-12,6.59615e-10,7.43288e-10,5.77078e-10,6.48928e-10,8.04679e-10,9.26324e-10,9.09044e-10,1.10709e-09,1.28467e-09,1.56093e-09
