,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
42,1.59162e-12,2.27375e-12,1.59162e-12,2.27375e-12,2.95587e-12,2.95587e-12,2.7285e-12,4.32013e-12,3.41062e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.09275e-12,4.09275e-12,4.32013e-12,3.63801e-12,3.86538e-12,4.32013e-12,3.18325e-12,4.5475e-12,4.32013e-12,4.09275e-12,3.63801e-12,4.32013e-12,3.86538e-12,3.86538e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.77487e-12,4.09275e-12,4.32013e-12,3.86538e-12,4.5475e-12,4.77487e-12,4.09275e-12,4.32013e-12,4.32013e-12,4.5475e-12,3.63801e-12,4.32013e-12,4.77487e-12,4.5475e-12,4.77487e-12,4.32013e-12,4.32013e-12,4.09275e-12,4.32013e-12,5.00225e-12,4.32013e-12,4.32013e-12,4.32013e-12,1.819e-12,0.0,-1.36425e-12,6.33239e-10,7.68527e-10,5.54341e-10,6.69846e-10,7.74893e-10,9.45427e-10,8.78348e-10,1.11732e-09,1.26216e-09,1.53387e-09
43,2.04638e-12,2.27375e-12,1.13688e-12,2.95587e-12,2.27375e-12,3.63801e-12,2.95587e-12,3.18325e-12,3.18325e-12,2.95587e-12,2.95587e-12,4.09275e-12,4.09275e-12,4.5475e-12,4.09275e-12,3.86538e-12,2.95587e-12,4.77487e-12,3.63801e-12,4.32013e-12,3.63801e-12,5.00225e-12,3.63801e-12,3.86538e-12,3.63801e-12,4.32013e-12,3.63801e-12,4.09275e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.77487e-12,3.63801e-12,3.86538e-12,4.77487e-12,4.32013e-12,4.5475e-12,4.32013e-12,4.5475e-12,4.5475e-12,5.22962e-12,4.32013e-12,4.77487e-12,4.32013e-12,5.22962e-12,4.32013e-12,4.5475e-12,5.00225e-12,5.457e-12,4.32013e-12,4.09275e-12,3.86538e-12,2.27375e-12,9.09502e-13,-2.27375e-12,6.34831e-10,7.76712e-10,5.55023e-10,6.78259e-10,7.6648e-10,9.46109e-10,8.72209e-10,1.11277e-09,1.26352e-09,1.53819e-09
44,1.59162e-12,1.36425e-12,2.50112e-12,1.819e-12,2.27375e-12,3.41062e-12,1.819e-12,2.95587e-12,3.63801e-12,4.32013e-12,2.50112e-12,4.5475e-12,3.86538e-12,4.32013e-12,2.95587e-12,4.32013e-12,3.18325e-12,4.32013e-12,3.86538e-12,4.32013e-12,3.86538e-12,4.32013e-12,4.09275e-12,4.32013e-12,3.41062e-12,4.09275e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.77487e-12,3.41062e-12,4.5475e-12,4.32013e-12,5.00225e-12,4.77487e-12,4.77487e-12,3.63801e-12,4.32013e-12,5.00225e-12,4.32013e-12,4.5475e-12,4.32013e-12,4.77487e-12,4.77487e-12,5.00225e-12,4.32013e-12,4.77487e-12,4.32013e-12,5.00225e-12,4.32013e-12,4.32013e-12,3.86538e-12,2.95587e-12,0.0,-2.04638e-12,6.11866e-10,7.55112e-10,5.41835e-10,6.66891e-10,7.4829e-10,9.25187e-10,8.35829e-10,1.08253e-09,1.26057e-09,1.54115e-09
45,1.59162e-12,1.59162e-12,2.50112e-12,2.27375e-12,2.7285e-12,2.04638e-12,2.95587e-12,2.7285e-12,4.32013e-12,2.27375e-12,4.5475e-12,4.32013e-12,3.63801e-12,3.86538e-12,4.09275e-12,4.09275e-12,4.32013e-12,4.32013e-12,3.63801e-12,4.77487e-12,4.5475e-12,4.09275e-12,4.32013e-12,3.86538e-12,4.32013e-12,4.32013e-12,3.86538e-12,4.32013e-12,3.63801e-12,4.09275e-12,3.41062e-12,4.5475e-12,4.5475e-12,4.09275e-12,3.86538e-12,4.32013e-12,4.5475e-12,4.32013e-12,4.5475e-12,5.00225e-12,4.32013e-12,3.86538e-12,4.32013e-12,4.09275e-12,5.457e-12,3.63801e-12,4.32013e-12,4.09275e-12,5.457e-12,3.63801e-12,4.5475e-12,3.63801e-12,2.27375e-12,2.27375e-13,-2.04638e-12,5.74349e-10,7.56021e-10,5.04773e-10,6.65754e-10,6.99405e-10,9.23823e-10,7.81942e-10,1.08344e-09,1.25875e-09,1.51659e-09
46,2.7285e-12,2.7285e-12,2.95587e-12,1.819e-12,2.95587e-12,2.27375e-12,3.63801e-12,2.95587e-12,4.09275e-12,4.09275e-12,4.09275e-12,3.63801e-12,4.09275e-12,3.41062e-12,4.32013e-12,3.63801e-12,3.63801e-12,4.09275e-12,3.86538e-12,4.09275e-12,4.5475e-12,4.5475e-12,3.86538e-12,3.63801e-12,3.63801e-12,4.77487e-12,3.63801e-12,4.09275e-12,4.09275e-12,4.09275e-12,4.5475e-12,4.77487e-12,5.457e-12,3.41062e-12,4.77487e-12,4.09275e-12,4.32013e-12,4.32013e-12,4.77487e-12,4.5475e-12,4.32013e-12,4.32013e-12,5.22962e-12,3.63801e-12,5.457e-12,4.32013e-12,4.77487e-12,3.63801e-12,4.77487e-12,3.63801e-12,4.32013e-12,3.63801e-12,2.95587e-12,6.82124e-13,-2.50112e-12,5.1546e-10,7.23961e-10,4.53158e-10,6.33467e-10,6.28464e-10,8.97902e-10,7.0759e-10,1.05775e-09,1.26239e-09,1.52091e-09
47,2.27375e-12,1.59162e-12,1.819e-12,2.95587e-12,2.95587e-12,2.27375e-12,3.41062e-12,4.09275e-12,4.09275e-12,3.63801e-12,3.63801e-12,4.5475e-12,4.32013e-12,4.32013e-12,4.32013e-12,3.86538e-12,3.63801e-12,4.32013e-12,4.32013e-12,3.86538e-12,4.32013e-12,4.5475e-12,4.77487e-12,4.32013e-12,4.09275e-12,3.63801e-12,4.32013e-12,3.41062e-12,3.63801e-12,3.86538e-12,4.77487e-12,4.5475e-12,4.5475e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.09275e-12,4.77487e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.77487e-12,3.63801e-12,5.00225e-12,3.63801e-12,4.77487e-12,3.86538e-12,5.00225e-12,3.86538e-12,5.22962e-12,2.27375e-12,3.63801e-12,1.819e-12,-9.09502e-13,4.62025e-10,6.61888e-10,4.03817e-10,5.71621e-10,5.69802e-10,8.36284e-10,6.42562e-10,1.00682e-09,1.24056e-09,1.52477e-09
48,1.819e-12,2.50112e-12,2.04638e-12,2.95587e-12,2.27375e-12,2.50112e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.86538e-12,3.86538e-12,4.32013e-12,3.63801e-12,3.41062e-12,4.5475e-12,4.32013e-12,4.32013e-12,4.09275e-12,4.5475e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.32013e-12,3.86538e-12,4.09275e-12,3.63801e-12,4.77487e-12,3.86538e-12,4.5475e-12,3.86538e-12,4.32013e-12,4.32013e-12,3.86538e-12,4.5475e-12,5.00225e-12,4.77487e-12,4.32013e-12,3.18325e-12,4.32013e-12,3.18325e-12,4.09275e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.32013e-12,3.63801e-12,3.63801e-12,2.7285e-12,2.27375e-12,1.59162e-12,-2.04638e-12,3.89948e-10,7.09182e-10,3.34923e-10,6.17096e-10,4.89312e-10,8.70617e-10,5.58888e-10,1.00955e-09,1.24829e-09,1.51864e-09
49,1.819e-12,2.95587e-12,1.819e-12,2.95587e-12,2.95587e-12,2.95587e-12,3.63801e-12,2.95587e-12,4.77487e-12,3.63801e-12,4.32013e-12,4.32013e-12,4.32013e-12,3.86538e-12,3.63801e-12,4.5475e-12,4.5475e-12,3.18325e-12,4.09275e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.86538e-12,4.09275e-12,4.09275e-12,3.63801e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.63801e-12,4.77487e-12,3.41062e-12,4.77487e-12,3.63801e-12,4.5475e-12,3.63801e-12,4.32013e-12,3.41062e-12,4.77487e-12,3.41062e-12,4.32013e-12,3.63801e-12,4.09275e-12,2.95587e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.18325e-12,3.63801e-12,2.7285e-12,2.27375e-12,2.50112e-12,-6.82124e-13,3.0059e-10,6.73257e-10,2.52841e-10,5.85263e-10,3.8631e-10,8.29917e-10,4.47018e-10,9.71575e-10,1.22078e-09,1.50659e-09
50,1.59162e-12,2.27375e-12,2.04638e-12,2.04638e-12,2.95587e-12,3.18325e-12,3.18325e-12,3.41062e-12,2.95587e-12,3.18325e-12,2.7285e-12,3.41062e-12,3.63801e-12,4.09275e-12,4.09275e-12,3.41062e-12,4.09275e-12,4.09275e-12,4.5475e-12,3.41062e-12,5.00225e-12,4.5475e-12,4.5475e-12,4.09275e-12,3.86538e-12,4.32013e-12,4.32013e-12,3.63801e-12,4.32013e-12,3.86538e-12,4.5475e-12,4.09275e-12,4.09275e-12,4.09275e-12,4.77487e-12,3.18325e-12,4.32013e-12,3.86538e-12,3.86538e-12,3.86538e-12,4.09275e-12,3.41062e-12,4.09275e-12,4.5475e-12,4.5475e-12,3.63801e-12,3.63801e-12,3.86538e-12,4.32013e-12,4.09275e-12,4.09275e-12,3.63801e-12,2.50112e-12,3.18325e-12,-6.82124e-13,1.97816e-10,6.60524e-10,1.628e-10,5.82535e-10,2.61936e-10,8.08772e-10,3.08775e-10,9.26779e-10,1.22487e-09,1.49385e-09
51,1.36425e-12,2.27375e-12,1.13688e-12,2.7285e-12,2.27375e-12,3.63801e-12,3.18325e-12,3.41062e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.41062e-12,3.63801e-12,4.09275e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.5475e-12,4.77487e-12,3.86538e-12,4.77487e-12,3.63801e-12,4.32013e-12,3.86538e-12,4.09275e-12,3.63801e-12,4.77487e-12,4.77487e-12,4.32013e-12,4.09275e-12,4.32013e-12,4.32013e-12,4.77487e-12,3.41062e-12,4.5475e-12,3.41062e-12,3.86538e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.09275e-12,3.86538e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.41062e-12,4.32013e-12,3.18325e-12,3.63801e-12,3.41062e-12,2.95587e-12,2.95587e-12,0.0,1.02091e-10,6.41652e-10,8.29918e-11,5.60252e-10,1.41655e-10,7.72619e-10,1.72123e-10,8.72436e-10,1.23806e-09,1.50749e-09
52,1.819e-12,2.27375e-12,1.819e-12,2.50112e-12,2.95587e-12,3.18325e-12,2.95587e-12,3.86538e-12,2.95587e-12,4.32013e-12,3.18325e-12,3.41062e-12,4.5475e-12,4.32013e-12,3.86538e-12,3.86538e-12,4.32013e-12,4.5475e-12,4.09275e-12,4.77487e-12,4.77487e-12,3.63801e-12,4.77487e-12,4.77487e-12,4.32013e-12,3.41062e-12,4.5475e-12,4.32013e-12,4.5475e-12,3.63801e-12,3.86538e-12,4.5475e-12,4.32013e-12,5.457e-12,5.00225e-12,4.5475e-12,3.86538e-12,4.09275e-12,3.86538e-12,3.63801e-12,3.86538e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.63801e-12,4.32013e-12,3.63801e-12,3.41062e-12,3.41062e-12,3.63801e-12,3.63801e-12,3.41062e-12,2.50112e-12,3.41062e-12,0.0,5.13867e-11,5.89583e-10,4.27465e-11,5.15687e-10,6.79852e-11,7.16458e-10,8.39013e-11,8.00586e-10,1.24829e-09,1.52227e-09
53,1.59162e-12,2.27375e-12,1.819e-12,3.18325e-12,2.50112e-12,3.41062e-12,4.09275e-12,3.41062e-12,2.95587e-12,3.63801e-12,3.41062e-12,3.63801e-12,3.63801e-12,3.63801e-12,3.41062e-12,4.09275e-12,3.63801e-12,4.09275e-12,3.63801e-12,4.09275e-12,4.77487e-12,4.32013e-12,4.09275e-12,3.86538e-12,3.86538e-12,3.63801e-12,4.32013e-12,4.5475e-12,4.32013e-12,4.32013e-12,4.77487e-12,3.63801e-12,4.09275e-12,4.09275e-12,4.09275e-12,3.86538e-12,4.09275e-12,3.86538e-12,4.09275e-12,3.86538e-12,2.95587e-12,3.63801e-12,4.09275e-12,3.86538e-12,4.09275e-12,3.18325e-12,4.09275e-12,3.18325e-12,3.18325e-12,2.95587e-12,3.86538e-12,3.86538e-12,3.63801e-12,2.50112e-12,1.819e-12,2.52386e-11,5.09775e-10,2.43291e-11,4.39515e-10,2.95588e-11,6.29147e-10,3.54705e-11,7.03498e-10,1.24124e-09,1.51636e-09
54,2.27375e-12,2.27375e-12,2.27375e-12,2.50112e-12,2.27375e-12,3.86538e-12,3.63801e-12,4.09275e-12,4.32013e-12,3.63801e-12,3.41062e-12,4.09275e-12,3.63801e-12,4.77487e-12,3.41062e-12,4.32013e-12,4.09275e-12,4.32013e-12,3.63801e-12,4.32013e-12,4.09275e-12,4.09275e-12,3.63801e-12,4.32013e-12,4.09275e-12,4.77487e-12,4.32013e-12,4.5475e-12,3.41062e-12,3.63801e-12,3.86538e-12,4.5475e-12,3.41062e-12,4.32013e-12,3.63801e-12,5.457e-12,3.86538e-12,4.32013e-12,3.63801e-12,3.63801e-12,3.86538e-12,5.00225e-12,3.63801e-12,3.63801e-12,3.41062e-12,2.7285e-12,4.32013e-12,3.86538e-12,3.86538e-12,3.63801e-12,2.95587e-12,3.63801e-12,3.18325e-12,3.41062e-12,2.50112e-12,1.79626e-11,4.15413e-10,1.72805e-11,3.51976e-10,2.0009e-11,5.2319e-10,2.29649e-11,5.92085e-10,1.24124e-09,1.51272e-09
55,2.50112e-12,2.27375e-12,1.819e-12,3.63801e-12,3.18325e-12,4.09275e-12,2.95587e-12,5.22962e-12,3.41062e-12,4.77487e-12,3.86538e-12,4.77487e-12,3.86538e-12,4.77487e-12,4.09275e-12,4.32013e-12,4.5475e-12,4.32013e-12,3.41062e-12,4.09275e-12,4.09275e-12,3.41062e-12,3.86538e-12,4.09275e-12,4.32013e-12,4.5475e-12,3.63801e-12,4.5475e-12,4.32013e-12,4.77487e-12,3.41062e-12,3.86538e-12,4.32013e-12,5.00225e-12,3.86538e-12,4.5475e-12,3.86538e-12,5.00225e-12,3.18325e-12,3.86538e-12,4.32013e-12,4.5475e-12,3.18325e-12,4.09275e-12,3.63801e-12,3.86538e-12,2.7285e-12,3.63801e-12,2.95587e-12,3.63801e-12,3.63801e-12,2.95587e-12,3.18325e-12,3.63801e-12,2.95587e-12,1.22782e-11,2.92404e-10,1.04592e-11,2.40336e-10,1.47794e-11,3.77215e-10,1.77353e-11,4.40425e-10,1.20759e-09,1.51932e-09
56,2.27375e-12,4.5475e-12,1.819e-12,4.77487e-12,2.95587e-12,4.5475e-12,3.41062e-12,5.68437e-12,4.32013e-12,4.5475e-12,3.63801e-12,4.32013e-12,3.63801e-12,4.77487e-12,3.63801e-12,5.22962e-12,4.32013e-12,5.457e-12,3.86538e-12,4.09275e-12,4.77487e-12,4.77487e-12,4.09275e-12,5.68437e-12,3.86538e-12,4.77487e-12,3.63801e-12,4.77487e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.32013e-12,4.32013e-12,4.5475e-12,4.09275e-12,4.77487e-12,4.32013e-12,5.457e-12,2.7285e-12,4.32013e-12,4.32013e-12,4.5475e-12,3.41062e-12,5.00225e-12,2.95587e-12,4.09275e-12,2.95587e-12,3.86538e-12,2.95587e-12,4.32013e-12,3.18325e-12,4.09275e-12,4.09275e-12,7.27601e-12,1.64165e-10,6.59386e-12,1.29377e-10,8.64026e-12,2.18734e-10,9.54975e-12,2.63528e-10,1.23715e-09,1.52e-09
57,2.27375e-12,3.63801e-12,2.04638e-12,5.22962e-12,3.63801e-12,4.5475e-12,3.18325e-12,6.13912e-12,2.95587e-12,5.00225e-12,4.32013e-12,5.457e-12,2.95587e-12,5.457e-12,4.09275e-12,5.22962e-12,3.18325e-12,4.77487e-12,3.63801e-12,5.457e-12,3.63801e-12,4.77487e-12,4.09275e-12,5.457e-12,4.32013e-12,5.457e-12,3.63801e-12,5.00225e-12,4.09275e-12,5.00225e-12,4.09275e-12,5.00225e-12,4.32013e-12,4.77487e-12,4.32013e-12,5.22962e-12,4.09275e-12,6.13912e-12,4.32013e-12,5.22962e-12,3.86538e-12,4.77487e-12,3.86538e-12,5.457e-12,2.95587e-12,5.457e-12,3.41062e-12,4.5475e-12,4.32013e-12,4.32013e-12,2.95587e-12,5.00225e-12,3.41062e-12,4.09275e-12,3.63801e-12,6.13912e-12,8.48108e-11,6.82124e-12,6.84399e-11,6.82124e-12,1.12778e-10,7.27601e-12,1.44611e-10,1.27944e-09,1.51136e-09
58,1.819e-12,5.68437e-12,2.50112e-12,5.22962e-12,2.27375e-12,5.91174e-12,2.95587e-12,6.82124e-12,4.09275e-12,5.457e-12,4.32013e-12,5.91174e-12,4.09275e-12,6.13912e-12,3.63801e-12,6.13912e-12,4.5475e-12,4.77487e-12,4.32013e-12,6.13912e-12,4.32013e-12,5.00225e-12,4.32013e-12,4.77487e-12,4.77487e-12,5.00225e-12,4.5475e-12,4.32013e-12,3.63801e-12,5.457e-12,4.09275e-12,4.77487e-12,3.86538e-12,5.68437e-12,3.63801e-12,6.13912e-12,4.77487e-12,6.13912e-12,4.77487e-12,5.68437e-12,4.09275e-12,5.457e-12,4.32013e-12,5.22962e-12,3.18325e-12,4.77487e-12,3.86538e-12,4.5475e-12,2.95587e-12,4.77487e-12,3.86538e-12,4.77487e-12,3.18325e-12,4.5475e-12,3.63801e-12,5.68437e-12,3.47884e-11,5.68437e-12,3.16052e-11,6.36649e-12,3.97906e-11,5.457e-12,6.09366e-11,1.29558e-09,1.51159e-09
59,2.95587e-12,5.91174e-12,2.95587e-12,6.82124e-12,3.63801e-12,6.36649e-12,3.63801e-12,7.04861e-12,4.5475e-12,6.13912e-12,4.09275e-12,6.13912e-12,3.63801e-12,6.59386e-12,4.32013e-12,6.13912e-12,4.32013e-12,5.457e-12,3.86538e-12,5.91174e-12,3.86538e-12,5.00225e-12,4.32013e-12,4.77487e-12,3.41062e-12,5.457e-12,4.09275e-12,4.77487e-12,3.86538e-12,5.91174e-12,4.77487e-12,5.457e-12,4.32013e-12,5.68437e-12,3.63801e-12,5.00225e-12,4.32013e-12,5.68437e-12,4.09275e-12,5.22962e-12,4.32013e-12,4.77487e-12,3.86538e-12,5.00225e-12,3.18325e-12,4.77487e-12,4.5475e-12,5.457e-12,2.95587e-12,5.457e-12,3.63801e-12,5.457e-12,3.86538e-12,5.00225e-12,3.63801e-12,5.68437e-12,1.86448e-11,5.457e-12,2.0009e-11,5.457e-12,2.1828e-11,4.77487e-12,3.41063e-11,1.3381e-09,1.49408e-09
60,3.41062e-12,5.22962e-12,2.27375e-12,5.68437e-12,3.41062e-12,6.82124e-12,3.86538e-12,6.82124e-12,4.32013e-12,7.04861e-12,4.5475e-12,5.91174e-12,4.77487e-12,6.36649e-12,4.77487e-12,5.457e-12,4.32013e-12,4.77487e-12,4.5475e-12,5.457e-12,3.63801e-12,6.13912e-12,4.5475e-12,5.457e-12,4.77487e-12,5.457e-12,3.86538e-12,4.77487e-12,3.63801e-12,6.59386e-12,4.5475e-12,5.68437e-12,4.77487e-12,5.457e-12,3.63801e-12,6.13912e-12,4.32013e-12,6.13912e-12,4.5475e-12,5.68437e-12,4.09275e-12,5.457e-12,3.86538e-12,5.457e-12,3.63801e-12,4.77487e-12,4.32013e-12,5.00225e-12,4.77487e-12,5.457e-12,3.63801e-12,5.00225e-12,3.63801e-12,4.77487e-12,3.63801e-12,6.13912e-12,1.70531e-11,4.5475e-12,1.61436e-11,5.91174e-12,2.06911e-11,5.457e-12,2.88766e-11,1.33878e-09,1.48635e-09
61,4.32013e-12,6.13912e-12,2.95587e-12,5.68437e-12,4.09275e-12,6.36649e-12,3.63801e-12,7.27601e-12,4.5475e-12,6.82124e-12,4.32013e-12,6.13912e-12,4.32013e-12,5.68437e-12,3.63801e-12,5.457e-12,4.32013e-12,4.32013e-12,4.5475e-12,5.68437e-12,5.00225e-12,4.77487e-12,4.5475e-12,5.68437e-12,3.63801e-12,4.77487e-12,4.77487e-12,5.457e-12,3.63801e-12,6.13912e-12,5.00225e-12,5.457e-12,5.00225e-12,6.13912e-12,4.5475e-12,5.457e-12,4.32013e-12,6.13912e-12,4.77487e-12,5.457e-12,4.32013e-12,5.00225e-12,4.09275e-12,5.457e-12,4.32013e-12,4.77487e-12,4.32013e-12,4.5475e-12,3.63801e-12,5.457e-12,4.77487e-12,4.5475e-12,3.63801e-12,4.32013e-12,3.63801e-12,5.00225e-12,1.20509e-11,5.457e-12,1.11414e-11,5.457e-12,1.47794e-11,5.68437e-12,1.79626e-11,1.33856e-09,1.47998e-09
62,4.5475e-12,6.36649e-12,2.95587e-12,6.59386e-12,4.77487e-12,6.36649e-12,4.5475e-12,7.04861e-12,5.00225e-12,6.13912e-12,5.68437e-12,6.82124e-12,4.32013e-12,6.82124e-12,4.77487e-12,6.59386e-12,5.00225e-12,5.68437e-12,5.00225e-12,6.13912e-12,5.00225e-12,5.68437e-12,3.63801e-12,5.68437e-12,4.77487e-12,5.457e-12,4.77487e-12,6.13912e-12,4.32013e-12,5.68437e-12,5.00225e-12,5.68437e-12,4.77487e-12,5.457e-12,5.457e-12,5.457e-12,5.00225e-12,6.36649e-12,5.68437e-12,4.5475e-12,3.86538e-12,6.13912e-12,4.09275e-12,5.457e-12,4.32013e-12,5.00225e-12,4.32013e-12,5.22962e-12,4.32013e-12,5.22962e-12,4.5475e-12,5.457e-12,5.22962e-12,5.22962e-12,4.32013e-12,5.457e-12,7.95813e-12,5.00225e-12,6.82124e-12,5.22962e-12,8.64026e-12,5.91174e-12,9.32238e-12,1.33537e-09,1.47725e-09
63,4.09275e-12,5.457e-12,4.77487e-12,5.68437e-12,5.91174e-12,6.13912e-12,4.77487e-12,7.04861e-12,6.13912e-12,6.13912e-12,5.457e-12,5.68437e-12,5.457e-12,5.457e-12,5.68437e-12,6.13912e-12,5.457e-12,5.68437e-12,4.32013e-12,6.13912e-12,5.22962e-12,5.457e-12,4.77487e-12,6.59386e-12,5.457e-12,4.77487e-12,5.00225e-12,5.457e-12,4.77487e-12,5.91174e-12,5.68437e-12,5.68437e-12,5.22962e-12,6.13912e-12,5.22962e-12,5.68437e-12,5.457e-12,5.457e-12,5.457e-12,5.457e-12,4.32013e-12,5.457e-12,4.5475e-12,4.77487e-12,4.77487e-12,5.22962e-12,4.32013e-12,5.457e-12,5.00225e-12,5.00225e-12,4.5475e-12,5.457e-12,4.77487e-12,4.77487e-12,4.32013e-12,5.91174e-12,5.68437e-12,5.457e-12,6.59386e-12,5.00225e-12,6.36649e-12,5.457e-12,6.59386e-12,1.34037e-09,1.47839e-09
64,6.36649e-12,5.91174e-12,5.457e-12,6.36649e-12,6.82124e-12,6.13912e-12,5.00225e-12,7.27601e-12,6.59386e-12,6.13912e-12,5.91174e-12,5.91174e-12,6.36649e-12,6.36649e-12,5.91174e-12,6.36649e-12,5.68437e-12,5.68437e-12,5.457e-12,5.457e-12,5.91174e-12,6.13912e-12,4.77487e-12,5.91174e-12,6.13912e-12,5.22962e-12,6.13912e-12,5.457e-12,5.457e-12,6.13912e-12,6.82124e-12,6.36649e-12,4.5475e-12,6.13912e-12,6.36649e-12,5.68437e-12,5.91174e-12,6.13912e-12,6.59386e-12,5.00225e-12,5.457e-12,5.22962e-12,5.22962e-12,5.00225e-12,5.00225e-12,4.77487e-12,5.00225e-12,5.91174e-12,4.5475e-12,4.32013e-12,4.32013e-12,4.77487e-12,5.00225e-12,4.5475e-12,4.5475e-12,5.457e-12,5.457e-12,6.13912e-12,6.36649e-12,4.77487e-12,6.36649e-12,5.22962e-12,5.22962e-12,1.34174e-09,1.48612e-09
